Designator,Mid X,Mid Y,Rotation,Layer
C1_2,74.0,-47.75,0.0,bottom
C1,32.5,-34.25,180.0,bottom
C2_2,46.0,-34.25,180.0,bottom
C2,60.500001,-47.75,0.0,bottom
C3_2,32.5,-47.75,180.0,bottom
C3,74.0,-34.25,0.0,bottom
C4_2,46.0,-47.75,180.0,bottom
C4,60.5,-34.25,0.0,bottom
J1_2,67.25,-57.525,180.0,bottom
J1,39.25,-24.475,0.0,bottom
